Compra,1289940159480,0.00
CancCompraMod,1289940162370,0.01
CompraMod,1289940162370,-0.29
Compra,1289940162690,0.03
Compra,1289940173330,0.02
Compra,1289940174580,0.00
Compra,1289940181560,0.00
Compra,1289940189180,0.00
Compra,1289940189260,0.00
Compra,1289940195330,0.00
Compra,1289940201110,0.00
Compra,1289940206140,0.01
Compra,1289940211510,0.00
CancCompraMod,1289940214530,0.02
CompraMod,1289940214530,0.01
Venta,1289940222200,0.01
Venta,1289940226830,-0.07
Venta,1289940227140,0.11
Compra,1289940227900,-0.05
Compra,1289940227990,0.02
CancCompraMod,1289940228020,4.79
CompraMod,1289940228020,4.80
Compra,1289940230210,0.00
CancCompraMod,1289940230660,4.80
CompraMod,1289940230660,4.87
Compra,1289940232770,0.02
Compra,1289940235790,0.00
Venta,1289940239890,0.10
Compra,1289940240320,-0.02
Compra,1289940243320,0.00
Compra,1289940243400,0.00
Compra,1289940259490,0.00
Compra,1289940263170,0.01
Compra,1289940267130,0.01
Compra,1289940276390,0.03
Compra,1289940278730,0.00
Compra,1289940286620,0.00
CancCompraMod,1289940286700,0.02
CompraMod,1289940286700,0.01
CancCompraMod,1289940288820,0.01
CompraMod,1289940288820,-0.29
Venta,1289940289360,0.09
Compra,1289940289510,0.02
CancCompraMod,1289940291250,4.87
CompraMod,1289940291250,4.79
Compra,1289940292300,-0.07
Compra,1289940293560,-0.07
Compra,1289940302560,0.00
Venta,1289940309490,16.08
Compra,1289940317220,0.00
Compra,1289940318410,0.00
Compra,1289940319510,0.00
Venta,1289940325860,0.01
Compra,1289940332650,0.01
Compra,1289940335760,0.00
Venta,1289940336490,0.01
Venta,1289940336820,0.00
Compra,1289940336980,0.11
Compra,1289940337020,0.12
CancCompraMod,1289940337850,4.87
CompraMod,1289940337850,4.88
Compra,1289940338470,0.13
Compra,1289940343950,0.33
Compra,1289940353590,0.10
CancVentaMod,1289940353900,0.10
VentaMod,1289940353900,0.09
Compra,1289940354100,0.09
Compra,1289940355630,0.09
CancVentaMod,1289940361320,0.09
VentaMod,1289940361320,0.05
Compra,1289940361490,-0.02
CancCompraMod,1289940362420,4.83
CompraMod,1289940362420,4.87
Compra,1289940367450,0.07
Compra,1289940372290,0.03
Compra,1289940381640,0.00
CancVentaMod,1289940382130,0.03
VentaMod,1289940382130,0.02
Compra,1289940384790,0.01
Compra,1289940391390,0.00
CancCompraMod,1289940393090,4.86
CompraMod,1289940393090,4.87
CancCompraMod,1289940410420,0.04
CompraMod,1289940410420,0.02
Compra,1289940410680,0.05
CancCompraMod,1289940411430,0.02
CompraMod,1289940411430,-0.34
Venta,1289940411720,0.06
Compra,1289940411950,0.07
CancCompraMod,1289940412570,4.92
CompraMod,1289940412570,4.87
Compra,1289940413490,0.06
Compra,1289940413570,0.01
CancCompraMod,1289940413720,0.06
CompraMod,1289940413720,0.00
Venta,1289940415390,-0.11
CancCompraMod,1289940416910,4.88
CompraMod,1289940416910,4.89
CancCompraMod,1289940420360,4.89
CompraMod,1289940420360,4.98
Compra,1289940420540,0.11
Venta,1289940420800,0.10
Compra,1289940420880,0.10
Compra,1289940422480,0.09
Compra,1289940422790,0.09
Compra,1289940441180,0.00
Venta,1289940441370,0.00
CancCompraMod,1289940442830,4.97
CompraMod,1289940442830,4.87
Compra,1289940444340,0.10
Compra,1289940444410,0.10
Compra,1289940447510,0.10
Compra,1289940456370,0.10
Compra,1289940458290,0.10
Compra,1289940467750,0.00
Compra,1289940469950,0.10
Compra,1289940470400,0.10
Compra,1289940473580,0.09
CancCompraMod,1289940474120,0.10
CompraMod,1289940474120,0.09
Compra,1289940486740,0.06
Compra,1289940496240,0.06
Compra,1289940497270,0.00
Compra,1289940500120,0.05
Compra,1289940506440,0.03
CancCompraMod,1289940506630,0.10
CompraMod,1289940506630,0.02
Compra,1289940508460,0.01
CancCompraMod,1289940508590,0.02
CompraMod,1289940508590,0.01
Venta,1289940508770,0.00
Venta,1289940509060,0.01
Compra,1289940511540,0.00
Venta,1289940511940,0.01
CancCompraMod,1289940512600,4.88
CompraMod,1289940512600,4.87
Compra,1289940513260,0.00
CancCompraMod,1289940513400,0.01
CompraMod,1289940513400,0.00
CancCompraMod,1289940514050,4.87
CompraMod,1289940514050,4.86
Compra,1289940514170,0.01
Venta,1289940517820,0.02
Compra,1289940528440,-0.01
Compra,1289940531470,-0.01
Compra,1289940533970,0.00
Compra,1289940557200,0.00
Compra,1289940558330,0.00
Compra,1289940559520,0.01
CancCompraMod,1289940573620,0.01
CompraMod,1289940573620,0.00
Compra,1289940574730,0.64
Venta,1289940575010,0.64
Venta,1289940580200,0.02
Compra,1289940584910,-0.01
CancCompraMod,1289940586780,4.87
CompraMod,1289940586780,4.86
Compra,1289940587220,0.02
Compra,1289940587490,-0.01
Compra,1289940588240,-0.01
Compra,1289940588640,0.00
Venta,1289940591760,0.01
Compra,1289940593560,0.00
Venta,1289940593830,0.05
Compra,1289940593870,0.00
Venta,1289940594330,0.06
Compra,1289940603230,0.00
Venta,1289940604080,0.00
Venta,1289940604380,0.01
Compra,1289940605120,-0.05
Compra,1289940605450,0.01
Venta,1289940605520,0.01
Venta,1289940605860,0.01
Venta,1289940606660,0.01
Venta,1289940607030,0.06
Venta,1289940607560,0.06
Venta,1289940607840,0.06
Venta,1289940611230,0.00
Venta,1289940611290,0.06
Compra,1289940611630,0.03
Venta,1289940611740,0.01
Venta,1289940612210,0.00
Venta,1289940612300,-0.04
Venta,1289940612340,0.13
CancVentaMod,1289940614890,0.13
VentaMod,1289940614890,0.08
CancVentaMod,1289940615030,0.13
VentaMod,1289940615030,0.08
CancVentaMod,1289940615660,0.13
VentaMod,1289940615660,0.08
CancVentaMod,1289940615880,0.13
VentaMod,1289940615880,0.08
CancVentaMod,1289940616140,0.13
VentaMod,1289940616140,0.08
Venta,1289940616180,0.23
Venta,1289940618450,0.28
CancCompraMod,1289940619520,4.82
CompraMod,1289940619520,4.78
Compra,1289940624410,0.00
Compra,1289940624720,0.02
Venta,1289940626950,-0.06
Venta,1289940627280,0.08
Compra,1289940632950,0.01
Venta,1289940633240,0.00
CancCompraMod,1289940641010,4.78
CompraMod,1289940641010,4.84
Compra,1289940641050,0.01
Venta,1289940641340,0.01
Venta,1289940641390,0.00
Compra,1289940646870,0.01
Venta,1289940647100,0.00
Venta,1289940648000,0.00
Compra,1289940649190,0.00
Compra,1289940652400,0.01
Venta,1289940652580,0.00
CancCompraMod,1289940654450,4.84
CompraMod,1289940654450,4.87
CancCompraMod,1289940668810,4.87
CompraMod,1289940668810,4.95
Compra,1289940672850,0.01
Compra,1289940675450,0.01
CancCompraMod,1289940681330,4.95
CompraMod,1289940681330,4.87
Venta,1289940687660,0.00
Compra,1289940691020,0.00
CancVentaMod,1289940691680,0.01
VentaMod,1289940691680,0.00
CancVentaMod,1289940691790,0.01
VentaMod,1289940691790,0.00
CancVentaMod,1289940692010,0.18
VentaMod,1289940692010,0.07
CancVentaMod,1289940692100,0.18
VentaMod,1289940692100,0.07
CancVentaMod,1289940692180,0.08
VentaMod,1289940692180,0.07
CancVentaMod,1289940692270,0.08
VentaMod,1289940692270,0.07
CancVentaMod,1289940692330,0.08
VentaMod,1289940692330,0.07
Venta,1289940694500,0.07
Compra,1289940695460,0.01
Venta,1289940696410,0.01
Compra,1289940707320,0.00
Venta,1289940708260,0.01
CancVentaMod,1289940713630,0.02
VentaMod,1289940713630,0.01
Compra,1289940713930,0.01
Compra,1289940718670,0.01
Compra,1289940733230,0.01
Compra,1289940735680,0.00
Compra,1289940737830,-0.01
Venta,1289940739360,0.00
Compra,1289940739880,0.07
CancCompraMod,1289940740510,4.85
CompraMod,1289940740510,4.87
Venta,1289940746560,0.06
Compra,1289940755130,0.88
Compra,1289940760270,0.01
Compra,1289940762740,-0.02
Compra,1289940774510,0.01
Compra,1289940775140,0.00
Venta,1289940791520,0.01
Compra,1289940796260,0.00
Compra,1289940796600,0.00
Compra,1289940800980,0.00
Venta,1289940803870,0.01
Venta,1289940805720,0.01
Venta,1289940807300,0.01
Compra,1289940808230,0.00
Compra,1289940817710,0.00
CancCompraMod,1289940818460,4.89
CompraMod,1289940818460,4.87
Compra,1289940821340,0.00
Compra,1289940828360,0.00
Compra,1289940836290,0.02
Compra,1289940839490,0.00
Compra,1289940843590,0.00
Compra,1289940846560,0.02
Venta,1289940850160,0.02
Venta,1289940850510,0.02
Compra,1289940865650,0.00
Compra,1289940874730,0.00
Compra,1289940876400,0.00
Venta,1289940881470,-0.13
Compra,1289940881880,0.14
CancCompraMod,1289940882100,4.87
CompraMod,1289940882100,4.89
CancCompraMod,1289940883070,4.89
CompraMod,1289940883070,4.95
Compra,1289940886860,0.01
CancCompraMod,1289940887010,0.14
CompraMod,1289940887010,0.04
Compra,1289940888410,0.01
Compra,1289940897330,0.00
CancCompraMod,1289940900200,4.95
CompraMod,1289940900200,4.87
Compra,1289940900520,0.00
Compra,1289940909270,0.00
Venta,1289940917940,-0.14
CancCompraMod,1289940918510,4.87
CompraMod,1289940918510,4.88
Compra,1289940922380,0.13
Compra,1289940935580,0.01
Compra,1289940940200,0.00
CancCompraMod,1289940941330,4.88
CompraMod,1289940941330,4.87
Compra,1289940944240,0.00
Venta,1289940957180,-0.01
Venta,1289940957750,4.25
Compra,1289940959190,0.12
CancCompraMod,1289940962450,4.85
CompraMod,1289940962450,4.86
Compra,1289940966640,0.09
CancCompraMod,1289940966810,0.12
CompraMod,1289940966810,0.08
Compra,1289940968090,0.07
Compra,1289940968170,0.12
Compra,1289940977480,0.03
Compra,1289940991820,0.00
Compra,1289940992320,0.02
CancCompraMod,1289940992500,4.88
CompraMod,1289940992500,4.89
Compra,1289940995580,0.00
CancCompraMod,1289940996520,4.89
CompraMod,1289940996520,4.87
CancCompraMod,1289940997280,0.10
CompraMod,1289940997280,0.06
Compra,1289940998400,0.00
Compra,1289941000540,0.00
Compra,1289941003540,0.00
CancCompraMod,1289941003950,0.06
CompraMod,1289941003950,0.04
CancCompraMod,1289941011420,0.04
CompraMod,1289941011420,-0.28
Compra,1289941018330,0.00
Compra,1289941019530,0.00
Compra,1289941019600,0.05
Compra,1289941021340,0.00
Venta,1289941032580,4.15
Compra,1289941032770,0.00
Compra,1289941039040,-0.30
Compra,1289941039310,-0.20
CancCompraMod,1289941040340,4.97
CompraMod,1289941040340,4.88
Venta,1289941051660,0.00
CancCompraMod,1289941052240,4.88
CompraMod,1289941052240,5.02
Venta,1289941055120,4.15
Venta,1289941071560,-0.05
Venta,1289941132940,4.24
Compra,1289941132980,0.00
CancCompraMod,1289941134800,4.82
CompraMod,1289941134800,4.87
CancVentaMod,1289941146300,0.04
VentaMod,1289941146300,-0.01
CancCompraMod,1289941146670,5.07
CompraMod,1289941146670,5.10
Venta,1289941149330,0.24
Venta,1289941161400,0.00
Venta,1289941175560,0.00
Compra,1289941186250,0.00
CancCompraMod,1289941193570,5.10
CompraMod,1289941193570,4.88
